run_id,policy,task,instruction,episode_id,reset_id,query_idx,query_start_action_slot,query_end_action_slot_exclusive,planned_exec_length,executed_length,success_before,success_after,trace_path,head_image_path,left_image_path,right_image_path,video_query_index,video_frame_start,video_frame_end_exclusive,terminal_success_video_frame
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,2,48,72,24,24,False,False,traces/episode0005_query0002.npz,query_images/episode0005_query0002_head.png,query_images/episode0005_query0002_left.png,query_images/episode0005_query0002_right.png,2,48,72,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,3,72,96,24,24,False,False,traces/episode0005_query0003.npz,query_images/episode0005_query0003_head.png,query_images/episode0005_query0003_left.png,query_images/episode0005_query0003_right.png,3,72,96,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,4,96,120,24,24,False,False,traces/episode0005_query0004.npz,query_images/episode0005_query0004_head.png,query_images/episode0005_query0004_left.png,query_images/episode0005_query0004_right.png,4,96,120,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,5,120,144,24,24,False,False,traces/episode0005_query0005.npz,query_images/episode0005_query0005_head.png,query_images/episode0005_query0005_left.png,query_images/episode0005_query0005_right.png,5,120,144,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,6,144,168,24,24,False,False,traces/episode0005_query0006.npz,query_images/episode0005_query0006_head.png,query_images/episode0005_query0006_left.png,query_images/episode0005_query0006_right.png,6,144,168,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,7,168,192,24,24,False,False,traces/episode0005_query0007.npz,query_images/episode0005_query0007_head.png,query_images/episode0005_query0007_left.png,query_images/episode0005_query0007_right.png,7,168,192,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,8,192,216,24,24,False,False,traces/episode0005_query0008.npz,query_images/episode0005_query0008_head.png,query_images/episode0005_query0008_left.png,query_images/episode0005_query0008_right.png,8,192,216,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,9,216,240,24,24,False,False,traces/episode0005_query0009.npz,query_images/episode0005_query0009_head.png,query_images/episode0005_query0009_left.png,query_images/episode0005_query0009_right.png,9,216,240,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,10,240,264,24,24,False,False,traces/episode0005_query0010.npz,query_images/episode0005_query0010_head.png,query_images/episode0005_query0010_left.png,query_images/episode0005_query0010_right.png,10,240,264,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,11,264,288,24,24,False,False,traces/episode0005_query0011.npz,query_images/episode0005_query0011_head.png,query_images/episode0005_query0011_left.png,query_images/episode0005_query0011_right.png,11,264,288,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,12,288,312,24,24,False,False,traces/episode0005_query0012.npz,query_images/episode0005_query0012_head.png,query_images/episode0005_query0012_left.png,query_images/episode0005_query0012_right.png,12,288,312,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,13,312,336,24,24,False,False,traces/episode0005_query0013.npz,query_images/episode0005_query0013_head.png,query_images/episode0005_query0013_left.png,query_images/episode0005_query0013_right.png,13,312,336,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,14,336,360,24,24,False,False,traces/episode0005_query0014.npz,query_images/episode0005_query0014_head.png,query_images/episode0005_query0014_left.png,query_images/episode0005_query0014_right.png,14,336,360,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,15,360,384,24,24,False,False,traces/episode0005_query0015.npz,query_images/episode0005_query0015_head.png,query_images/episode0005_query0015_left.png,query_images/episode0005_query0015_right.png,15,360,384,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,"Grab the hand-sized yellow plastic bottle with one arm, grab the curvy orange bottle with white section with the other.",5,4,16,384,400,24,16,False,False,traces/episode0005_query0016.npz,query_images/episode0005_query0016_head.png,query_images/episode0005_query0016_left.png,query_images/episode0005_query0016_right.png,16,384,400,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the brown bottle with glossy swirls and take the medium-sized plastic bottle with capped top together.,6,5,0,0,24,24,24,False,False,traces/episode0006_query0000.npz,query_images/episode0006_query0000_head.png,query_images/episode0006_query0000_left.png,query_images/episode0006_query0000_right.png,0,0,24,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the brown bottle with glossy swirls and take the medium-sized plastic bottle with capped top together.,6,5,1,24,48,24,24,False,False,traces/episode0006_query0001.npz,query_images/episode0006_query0001_head.png,query_images/episode0006_query0001_left.png,query_images/episode0006_query0001_right.png,1,24,48,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the brown bottle with glossy swirls and take the medium-sized plastic bottle with capped top together.,6,5,2,48,72,24,24,False,False,traces/episode0006_query0002.npz,query_images/episode0006_query0002_head.png,query_images/episode0006_query0002_left.png,query_images/episode0006_query0002_right.png,2,48,72,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the brown bottle with glossy swirls and take the medium-sized plastic bottle with capped top together.,6,5,3,72,96,24,24,False,False,traces/episode0006_query0003.npz,query_images/episode0006_query0003_head.png,query_images/episode0006_query0003_left.png,query_images/episode0006_query0003_right.png,3,72,96,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the brown bottle with glossy swirls and take the medium-sized plastic bottle with capped top together.,6,5,4,96,108,24,12,False,True,traces/episode0006_query0004.npz,query_images/episode0006_query0004_head.png,query_images/episode0006_query0004_left.png,query_images/episode0006_query0004_right.png,4,96,108,108
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the bottle with white cap and the brown bottle together.,7,6,0,0,24,24,24,False,False,traces/episode0007_query0000.npz,query_images/episode0007_query0000_head.png,query_images/episode0007_query0000_left.png,query_images/episode0007_query0000_right.png,0,0,24,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the bottle with white cap and the brown bottle together.,7,6,1,24,48,24,24,False,False,traces/episode0007_query0001.npz,query_images/episode0007_query0001_head.png,query_images/episode0007_query0001_left.png,query_images/episode0007_query0001_right.png,1,24,48,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the bottle with white cap and the brown bottle together.,7,6,2,48,72,24,24,False,False,traces/episode0007_query0002.npz,query_images/episode0007_query0002_head.png,query_images/episode0007_query0002_left.png,query_images/episode0007_query0002_right.png,2,48,72,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the bottle with white cap and the brown bottle together.,7,6,3,72,96,24,24,False,False,traces/episode0007_query0003.npz,query_images/episode0007_query0003_head.png,query_images/episode0007_query0003_left.png,query_images/episode0007_query0003_right.png,3,72,96,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the bottle with white cap and the brown bottle together.,7,6,4,96,106,24,10,False,True,traces/episode0007_query0004.npz,query_images/episode0007_query0004_head.png,query_images/episode0007_query0004_left.png,query_images/episode0007_query0004_right.png,4,96,106,106
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,0,0,24,24,24,False,False,traces/episode0008_query0000.npz,query_images/episode0008_query0000_head.png,query_images/episode0008_query0000_left.png,query_images/episode0008_query0000_right.png,0,0,24,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,1,24,48,24,24,False,False,traces/episode0008_query0001.npz,query_images/episode0008_query0001_head.png,query_images/episode0008_query0001_left.png,query_images/episode0008_query0001_right.png,1,24,48,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,2,48,72,24,24,False,False,traces/episode0008_query0002.npz,query_images/episode0008_query0002_head.png,query_images/episode0008_query0002_left.png,query_images/episode0008_query0002_right.png,2,48,72,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,3,72,96,24,24,False,False,traces/episode0008_query0003.npz,query_images/episode0008_query0003_head.png,query_images/episode0008_query0003_left.png,query_images/episode0008_query0003_right.png,3,72,96,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,4,96,120,24,24,False,False,traces/episode0008_query0004.npz,query_images/episode0008_query0004_head.png,query_images/episode0008_query0004_left.png,query_images/episode0008_query0004_right.png,4,96,120,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,5,120,144,24,24,False,False,traces/episode0008_query0005.npz,query_images/episode0008_query0005_head.png,query_images/episode0008_query0005_left.png,query_images/episode0008_query0005_right.png,5,120,144,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,6,144,168,24,24,False,False,traces/episode0008_query0006.npz,query_images/episode0008_query0006_head.png,query_images/episode0008_query0006_left.png,query_images/episode0008_query0006_right.png,6,144,168,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,7,168,192,24,24,False,False,traces/episode0008_query0007.npz,query_images/episode0008_query0007_head.png,query_images/episode0008_query0007_left.png,query_images/episode0008_query0007_right.png,7,168,192,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,8,192,216,24,24,False,False,traces/episode0008_query0008.npz,query_images/episode0008_query0008_head.png,query_images/episode0008_query0008_left.png,query_images/episode0008_query0008_right.png,8,192,216,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,9,216,240,24,24,False,False,traces/episode0008_query0009.npz,query_images/episode0008_query0009_head.png,query_images/episode0008_query0009_left.png,query_images/episode0008_query0009_right.png,9,216,240,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,10,240,264,24,24,False,False,traces/episode0008_query0010.npz,query_images/episode0008_query0010_head.png,query_images/episode0008_query0010_left.png,query_images/episode0008_query0010_right.png,10,240,264,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,11,264,288,24,24,False,False,traces/episode0008_query0011.npz,query_images/episode0008_query0011_head.png,query_images/episode0008_query0011_left.png,query_images/episode0008_query0011_right.png,11,264,288,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,12,288,312,24,24,False,False,traces/episode0008_query0012.npz,query_images/episode0008_query0012_head.png,query_images/episode0008_query0012_left.png,query_images/episode0008_query0012_right.png,12,288,312,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,13,312,336,24,24,False,False,traces/episode0008_query0013.npz,query_images/episode0008_query0013_head.png,query_images/episode0008_query0013_left.png,query_images/episode0008_query0013_right.png,13,312,336,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,14,336,360,24,24,False,False,traces/episode0008_query0014.npz,query_images/episode0008_query0014_head.png,query_images/episode0008_query0014_left.png,query_images/episode0008_query0014_right.png,14,336,360,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,15,360,384,24,24,False,False,traces/episode0008_query0015.npz,query_images/episode0008_query0015_head.png,query_images/episode0008_query0015_left.png,query_images/episode0008_query0015_right.png,15,360,384,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up both the brown bottle and the bottle with green label and white lid together.,8,7,16,384,400,24,16,False,False,traces/episode0008_query0016.npz,query_images/episode0008_query0016_head.png,query_images/episode0008_query0016_left.png,query_images/episode0008_query0016_right.png,16,384,400,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,0,0,24,24,24,False,False,traces/episode0009_query0000.npz,query_images/episode0009_query0000_head.png,query_images/episode0009_query0000_left.png,query_images/episode0009_query0000_right.png,0,0,24,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,1,24,48,24,24,False,False,traces/episode0009_query0001.npz,query_images/episode0009_query0001_head.png,query_images/episode0009_query0001_left.png,query_images/episode0009_query0001_right.png,1,24,48,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,2,48,72,24,24,False,False,traces/episode0009_query0002.npz,query_images/episode0009_query0002_head.png,query_images/episode0009_query0002_left.png,query_images/episode0009_query0002_right.png,2,48,72,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,3,72,96,24,24,False,False,traces/episode0009_query0003.npz,query_images/episode0009_query0003_head.png,query_images/episode0009_query0003_left.png,query_images/episode0009_query0003_right.png,3,72,96,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,4,96,120,24,24,False,False,traces/episode0009_query0004.npz,query_images/episode0009_query0004_head.png,query_images/episode0009_query0004_left.png,query_images/episode0009_query0004_right.png,4,96,120,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,5,120,144,24,24,False,False,traces/episode0009_query0005.npz,query_images/episode0009_query0005_head.png,query_images/episode0009_query0005_left.png,query_images/episode0009_query0005_right.png,5,120,144,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,6,144,168,24,24,False,False,traces/episode0009_query0006.npz,query_images/episode0009_query0006_head.png,query_images/episode0009_query0006_left.png,query_images/episode0009_query0006_right.png,6,144,168,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,7,168,192,24,24,False,False,traces/episode0009_query0007.npz,query_images/episode0009_query0007_head.png,query_images/episode0009_query0007_left.png,query_images/episode0009_query0007_right.png,7,168,192,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,8,192,216,24,24,False,False,traces/episode0009_query0008.npz,query_images/episode0009_query0008_head.png,query_images/episode0009_query0008_left.png,query_images/episode0009_query0008_right.png,8,192,216,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,9,216,240,24,24,False,False,traces/episode0009_query0009.npz,query_images/episode0009_query0009_head.png,query_images/episode0009_query0009_left.png,query_images/episode0009_query0009_right.png,9,216,240,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,10,240,264,24,24,False,False,traces/episode0009_query0010.npz,query_images/episode0009_query0010_head.png,query_images/episode0009_query0010_left.png,query_images/episode0009_query0010_right.png,10,240,264,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,11,264,288,24,24,False,False,traces/episode0009_query0011.npz,query_images/episode0009_query0011_head.png,query_images/episode0009_query0011_left.png,query_images/episode0009_query0011_right.png,11,264,288,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,12,288,312,24,24,False,False,traces/episode0009_query0012.npz,query_images/episode0009_query0012_head.png,query_images/episode0009_query0012_left.png,query_images/episode0009_query0012_right.png,12,288,312,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,13,312,336,24,24,False,False,traces/episode0009_query0013.npz,query_images/episode0009_query0013_head.png,query_images/episode0009_query0013_left.png,query_images/episode0009_query0013_right.png,13,312,336,
fastwam-pick_diverse_bottles-p2-16ep-c63dc9b5-v1,fastwam,pick_diverse_bottles,Pick up the bottle with white cap and take the blue-capped plastic bottle together.,9,8,14,336,360,24,24,False,False,traces/episode0009_query0014.npz,query_images/episode0009_query0014_head.png,query_images/episode0009_query0014_left.png,query_images/episode0009_query0014_right.png,14,336,360,
